city,datetime,CO,NO2,O3,PM10,PM2.5,SO2,temperature_c,humidity_percent,pressure_hpa,wind_speed_kmh,wind_direction_deg,precipitation_mm,air_quality_good,year,month,estado
Lisboa,03/10/25 00:00,0.85,20.77,71.13,13.95,5.46,3.03,18.4,74.0,1022.8,3.7,11.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,03/10/25 01:00,0.6,27.34,55.1,23.39,13.55,5.74,18.1,76.0,1022.0,2.5,352.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,03/10/25 02:00,0.95,29.86,82.6,15.71,15.88,5.52,17.8,77.0,1022.5,3.1,339.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,03/10/25 03:00,0.59,22.89,61.3,12.19,10.51,3.61,17.5,78.0,1021.7,3.4,328.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,03/10/25 04:00,0.71,19.25,71.3,12.3,14.02,4.0,17.1,79.0,1022.2,3.9,338.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,03/10/25 05:00,1.11,16.05,60.1,14.67,12.11,5.83,16.5,83.0,1021.8,4.5,346.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,03/10/25 06:00,0.76,23.85,63.39,18.37,8.8,4.55,16.0,88.0,1022.2,4.7,351.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,03/10/25 07:00,1.78,53.97,72.09,31.39,24.34,14.51,15.7,90.0,1022.0,4.4,351.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,03/10/25 08:00,1.67,50.29,70.02,32.32,34.16,11.78,15.6,90.0,1022.8,4.1,345.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,03/10/25 09:00,1.83,47.81,68.11,42.0,26.49,14.12,16.6,82.0,1023.1,3.7,349.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,03/10/25 10:00,1.44,48.36,104.48,36.37,24.2,10.62,18.2,70.0,1023.7,3.6,360.0,0.0,True,2025,10,condicoes_seguras
Lisboa,03/10/25 11:00,0.92,35.02,100.43,29.32,18.1,7.86,20.1,60.0,1023.5,2.1,31.0,0.0,True,2025,10,condicoes_seguras
Lisboa,03/10/25 12:00,1.56,40.44,68.57,25.36,17.31,7.73,22.4,50.0,1023.8,1.6,63.0,0.0,True,2025,10,risco_incendio_moderado
Lisboa,03/10/25 13:00,1.37,37.52,77.12,29.18,14.64,7.75,24.3,44.0,1022.6,1.3,304.0,0.0,True,2025,10,risco_incendio_moderado
Lisboa,03/10/25 14:00,1.46,30.21,87.14,30.42,21.72,6.37,26.0,43.0,1022.4,4.7,328.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,03/10/25 15:00,0.97,32.39,96.42,29.3,18.65,8.96,25.9,47.0,1021.5,9.2,329.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,03/10/25 16:00,0.92,28.42,113.94,29.49,27.33,7.54,25.4,48.0,1021.9,12.7,335.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,03/10/25 17:00,1.74,40.41,104.73,35.55,29.43,9.83,23.8,47.0,1021.5,14.3,332.0,0.0,True,2025,10,risco_incendio_moderado
Lisboa,03/10/25 18:00,1.47,34.55,108.94,25.71,24.93,13.5,21.8,59.0,1021.7,15.6,331.0,0.0,True,2025,10,condicoes_seguras
Lisboa,03/10/25 19:00,1.75,59.68,106.91,24.59,27.1,15.27,20.4,60.0,1021.9,13.7,337.0,0.0,True,2025,10,condicoes_seguras
Lisboa,03/10/25 20:00,1.12,29.28,78.46,18.01,20.48,9.29,18.9,67.0,1022.9,12.5,342.0,0.0,True,2025,10,condicoes_seguras
Lisboa,03/10/25 21:00,0.64,40.42,101.32,35.86,18.78,5.75,17.7,75.0,1023.8,13.1,344.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,03/10/25 22:00,0.58,22.1,89.32,13.82,5.38,4.02,17.3,80.0,1023.8,10.7,348.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,03/10/25 23:00,0.96,26.13,65.21,15.2,9.81,2.1,17.2,83.0,1023.8,11.9,355.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 00:00,0.65,5.86,40.97,13.31,11.17,3.05,17.1,84.0,1024.0,11.6,353.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 01:00,0.46,11.21,31.07,11.92,6.95,3.28,17.1,84.0,1023.5,12.1,350.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 02:00,0.61,16.64,58.09,11.08,6.83,4.99,17.0,86.0,1023.7,12.5,348.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 03:00,0.47,11.15,41.71,12.92,6.71,3.48,17.0,87.0,1023.4,13.6,349.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 04:00,0.44,12.83,50.46,14.44,7.21,4.75,16.8,88.0,1023.2,14.2,353.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 05:00,0.43,9.65,61.4,10.76,9.41,1.53,16.9,87.0,1023.3,14.8,356.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 06:00,0.52,13.88,55.4,9.27,10.04,2.42,17.1,86.0,1023.4,14.1,357.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 07:00,1.35,39.79,74.19,20.51,18.28,6.99,17.0,87.0,1023.6,12.6,358.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 08:00,1.43,37.58,48.72,28.34,17.27,6.92,16.9,87.0,1024.0,11.2,354.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 09:00,1.25,40.72,62.2,25.95,23.07,8.04,17.6,83.0,1024.5,13.1,351.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 10:00,1.19,18.94,65.05,18.1,12.91,5.24,18.7,77.0,1024.7,13.8,354.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 11:00,0.99,26.74,52.21,20.15,16.95,5.14,20.1,70.0,1024.6,13.9,350.0,0.0,True,2025,10,condicoes_seguras
Lisboa,04/10/25 12:00,0.96,29.71,60.91,13.18,12.72,6.17,21.5,61.0,1024.5,14.3,350.0,0.0,True,2025,10,condicoes_seguras
Lisboa,04/10/25 13:00,1.03,25.02,57.51,22.7,16.57,8.33,24.0,55.0,1023.9,13.8,351.0,0.0,True,2025,10,condicoes_seguras
Lisboa,04/10/25 14:00,0.82,29.23,54.82,16.77,10.58,8.45,24.3,56.0,1023.5,16.5,350.0,0.0,True,2025,10,condicoes_seguras
Lisboa,04/10/25 15:00,0.6,33.3,61.97,23.55,18.0,6.16,24.5,56.0,1022.9,18.0,348.0,0.0,True,2025,10,condicoes_seguras
Lisboa,04/10/25 16:00,1.08,18.75,59.9,22.42,16.85,5.51,24.2,58.0,1022.5,18.3,350.0,0.0,True,2025,10,condicoes_seguras
Lisboa,04/10/25 17:00,1.26,35.59,45.35,28.25,19.57,8.07,23.5,61.0,1022.0,18.2,346.0,0.0,True,2025,10,condicoes_seguras
Lisboa,04/10/25 18:00,1.29,37.13,73.35,24.42,18.55,10.04,22.0,68.0,1021.9,17.7,348.0,0.0,True,2025,10,condicoes_seguras
Lisboa,04/10/25 19:00,0.71,34.18,55.45,25.2,20.59,9.68,20.9,76.0,1021.8,16.0,346.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 20:00,0.91,27.02,52.31,14.82,14.7,5.62,19.7,84.0,1022.7,13.8,351.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 21:00,0.88,26.22,48.7,16.11,10.59,8.91,19.5,87.0,1022.7,13.0,346.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 22:00,0.61,10.17,42.15,9.39,12.38,1.29,19.5,88.0,1022.9,12.4,352.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,04/10/25 23:00,0.38,12.49,32.04,13.79,6.83,2.9,19.3,90.0,1022.5,14.2,353.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,05/10/25 00:00,0.47,18.71,37.56,11.19,8.04,1.17,19.5,89.0,1022.5,11.2,358.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,05/10/25 01:00,0.6,17.4,62.83,9.82,7.87,1.54,19.4,89.0,1022.4,11.5,356.0,0.0,True,2025,10,risco_incendio_baixo
Porto,05/09/25 01:00,0.89,20.48,50.37,14.92,6.92,4.41,16.1,93.0,1020.6,4.1,15.0,0.0,True,2025,9,risco_incendio_baixo
Porto,05/09/25 02:00,0.6,18.42,63.2,13.88,11.38,4.14,15.6,93.0,1020.1,3.6,37.0,0.0,True,2025,9,risco_incendio_baixo
Porto,05/09/25 03:00,0.59,24.6,60.15,14.31,10.91,3.46,14.9,94.0,1019.3,3.3,49.0,0.0,True,2025,9,risco_incendio_baixo
Porto,05/09/25 04:00,0.7,21.97,66.08,9.01,7.13,5.43,14.1,95.0,1019.3,3.1,45.0,0.0,True,2025,9,risco_incendio_baixo
Porto,05/09/25 05:00,0.66,6.25,59.08,16.62,11.46,2.88,13.4,97.0,1019.2,3.1,54.0,0.0,True,2025,9,risco_incendio_baixo
Porto,05/09/25 06:00,0.28,13.83,62.07,13.84,10.0,3.89,12.8,98.0,1019.2,3.5,66.0,0.0,True,2025,9,risco_incendio_baixo
Porto,05/09/25 07:00,1.47,66.83,83.51,24.31,22.05,10.8,12.4,98.0,1019.5,3.7,61.0,0.0,True,2025,9,risco_incendio_baixo
Porto,05/09/25 08:00,1.55,42.7,75.03,26.48,21.49,8.27,12.7,97.0,1019.3,3.2,63.0,0.0,True,2025,9,risco_incendio_baixo
Porto,05/09/25 09:00,1.96,54.85,80.04,27.48,22.44,9.67,15.8,85.0,1019.5,2.6,56.0,0.0,True,2025,9,risco_incendio_baixo
Porto,05/09/25 10:00,1.35,41.09,71.69,33.76,19.19,5.42,18.8,70.0,1018.9,3.8,17.0,0.0,True,2025,9,condicoes_seguras
Porto,05/09/25 11:00,1.09,34.66,77.87,25.12,13.92,8.71,21.2,59.0,1018.7,5.4,4.0,0.0,True,2025,9,condicoes_seguras
Porto,05/09/25 12:00,1.14,33.85,73.47,21.99,15.98,4.35,23.1,55.0,1017.8,5.5,349.0,0.0,True,2025,9,condicoes_seguras
Porto,05/09/25 13:00,1.26,28.7,79.45,18.99,11.69,5.02,23.7,53.0,1018.1,9.0,307.0,0.0,True,2025,9,condicoes_seguras
Porto,05/09/25 14:00,1.21,35.99,53.16,24.78,15.89,6.41,23.7,56.0,1017.2,12.3,302.0,0.0,True,2025,9,condicoes_seguras
Porto,05/09/25 15:00,1.26,35.84,95.08,23.99,13.4,5.94,23.4,48.0,1017.2,14.0,312.0,0.0,True,2025,9,risco_incendio_moderado
Porto,05/09/25 16:00,1.06,40.77,73.36,27.1,15.97,8.4,23.2,48.0,1016.0,16.0,314.0,0.0,True,2025,9,risco_incendio_moderado
Porto,05/09/25 17:00,1.48,32.66,53.02,42.04,17.99,6.27,22.4,50.0,1016.3,15.0,318.0,0.0,True,2025,9,risco_incendio_moderado
Porto,05/09/25 18:00,2.0,39.75,83.31,25.74,22.0,9.42,21.5,54.0,1016.0,13.3,319.0,0.0,True,2025,9,condicoes_seguras
Porto,05/09/25 19:00,1.45,49.88,85.49,39.86,24.11,9.06,20.3,63.0,1015.5,10.7,320.0,0.0,True,2025,9,condicoes_seguras
Porto,05/09/25 20:00,0.93,21.86,90.92,22.93,18.58,6.15,18.8,69.0,1015.2,4.6,321.0,0.0,True,2025,9,condicoes_seguras
Porto,05/09/25 21:00,0.82,32.06,92.36,19.8,16.05,5.23,17.7,77.0,1015.3,2.3,288.0,0.0,True,2025,9,risco_incendio_baixo
Porto,05/09/25 22:00,0.64,15.15,63.27,10.85,10.22,3.88,16.8,83.0,1015.3,2.3,252.0,0.0,True,2025,9,risco_incendio_baixo
Porto,05/09/25 23:00,0.52,19.08,61.04,12.83,10.97,4.5,16.1,88.0,1015.4,2.5,278.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 00:00,0.46,7.93,51.58,10.81,5.42,2.15,15.7,94.0,1015.7,1.4,270.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 01:00,0.35,12.01,46.88,9.35,8.01,0.83,15.8,95.0,1014.8,2.5,172.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 02:00,0.5,4.52,54.92,10.33,7.46,1.59,15.2,96.0,1014.6,3.8,139.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 03:00,0.32,13.5,49.79,8.71,4.38,1.68,14.3,97.0,1013.8,3.7,119.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 04:00,0.36,15.48,52.69,4.16,7.5,1.45,14.1,97.0,1013.9,2.9,120.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 05:00,0.56,12.55,28.22,8.09,4.08,1.8,14.1,95.0,1013.9,2.6,124.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 06:00,0.45,13.15,63.66,10.91,6.58,2.47,14.2,97.0,1013.2,3.9,112.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 07:00,0.91,29.08,51.74,24.87,19.86,4.63,14.0,97.0,1012.8,3.9,112.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 08:00,0.95,30.69,62.0,17.0,14.71,3.8,14.2,98.0,1012.8,3.4,108.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 09:00,1.23,33.18,51.16,14.69,15.17,6.67,16.4,89.0,1012.9,3.6,135.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 10:00,0.91,30.63,50.65,21.53,17.3,3.46,18.0,86.0,1013.2,6.5,183.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 11:00,0.69,23.72,66.95,22.53,12.54,4.14,19.7,76.0,1013.4,8.6,202.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 12:00,0.81,25.08,64.4,18.38,12.69,6.08,20.9,69.0,1013.2,10.0,210.0,0.0,True,2025,9,condicoes_seguras
Porto,06/09/25 13:00,0.72,21.49,61.25,15.02,11.81,2.85,22.0,61.0,1012.0,12.3,212.0,0.0,True,2025,9,condicoes_seguras
Porto,06/09/25 14:00,0.96,26.12,51.54,19.78,10.26,3.92,22.4,59.0,1012.0,14.3,219.0,0.0,True,2025,9,condicoes_seguras
Porto,06/09/25 15:00,0.89,18.22,49.99,18.36,13.32,4.04,22.2,64.0,1011.6,16.4,218.0,0.0,True,2025,9,condicoes_seguras
Porto,06/09/25 16:00,0.81,23.53,48.95,15.29,8.54,4.65,21.8,66.0,1011.1,13.9,211.0,0.0,True,2025,9,condicoes_seguras
Porto,06/09/25 17:00,1.06,25.69,56.4,28.66,18.12,6.55,20.6,73.0,1011.0,13.2,215.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 18:00,0.96,32.53,59.75,20.09,14.7,6.32,19.7,75.0,1011.2,11.1,205.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 19:00,1.17,30.25,46.45,24.34,11.24,5.98,19.7,77.0,1011.1,11.1,193.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 20:00,0.62,19.47,53.37,19.61,12.43,3.69,19.1,81.0,1011.8,9.8,188.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 21:00,0.53,19.91,51.24,15.03,11.72,2.82,18.8,84.0,1012.2,9.6,167.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 22:00,0.32,12.52,45.02,9.67,3.97,1.77,18.7,81.0,1012.3,7.7,169.0,0.0,True,2025,9,risco_incendio_baixo
Porto,06/09/25 23:00,0.41,2.42,38.93,15.4,6.28,3.44,18.6,80.0,1012.7,11.1,167.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 00:00,0.23,13.31,54.4,12.45,4.38,3.08,18.7,80.0,1012.5,13.1,159.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 01:00,0.36,12.04,44.86,7.63,3.97,2.58,18.7,85.0,1012.7,15.4,164.0,1.2,True,2025,9,risco_incendio_baixo
Porto,07/09/25 02:00,0.55,3.11,42.85,11.56,7.21,4.18,18.6,85.0,1012.6,15.4,164.0,0.6,True,2025,9,risco_incendio_baixo
Porto,07/09/25 03:00,0.4,2.83,43.05,5.73,5.86,2.92,18.8,83.0,1012.6,16.8,171.0,0.4,True,2025,9,risco_incendio_baixo
Porto,07/09/25 04:00,0.55,23.32,53.95,12.63,6.62,3.0,18.7,89.0,1013.2,16.5,164.0,2.9,True,2025,9,risco_incendio_baixo
Porto,07/09/25 05:00,0.42,12.69,46.87,4.46,4.33,2.19,18.9,90.0,1012.5,16.4,165.0,1.1,True,2025,9,risco_incendio_baixo
Porto,07/09/25 06:00,0.36,13.18,33.91,9.97,8.2,3.59,19.2,88.0,1013.0,14.8,179.0,0.1,True,2025,9,risco_incendio_baixo
Porto,07/09/25 07:00,0.89,30.68,47.06,20.21,20.08,5.27,19.0,91.0,1013.2,13.5,189.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 08:00,1.3,32.37,35.9,20.04,15.88,6.99,18.9,91.0,1014.5,12.1,197.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 09:00,1.25,29.85,59.49,18.86,13.58,7.41,19.0,92.0,1015.0,10.9,207.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 10:00,0.73,19.1,41.34,16.8,12.77,4.74,19.4,92.0,1015.9,6.9,223.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 11:00,0.55,26.08,68.22,16.55,11.25,3.78,20.2,86.0,1016.4,7.2,270.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 12:00,0.66,26.3,59.27,11.7,9.57,4.85,20.6,81.0,1017.5,9.7,292.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 13:00,0.91,30.69,59.66,19.63,9.88,6.09,21.4,77.0,1017.8,10.4,290.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 14:00,0.94,26.1,54.83,25.33,8.79,4.1,21.4,76.0,1018.1,11.2,291.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 15:00,0.81,20.45,64.15,19.16,15.44,5.15,21.3,73.0,1017.8,11.2,291.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 16:00,0.75,20.95,39.79,12.89,10.83,5.15,21.5,69.0,1018.5,10.5,286.0,0.0,True,2025,9,condicoes_seguras
Porto,07/09/25 17:00,0.79,30.49,65.89,26.94,15.4,6.85,21.2,71.0,1018.4,10.4,290.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 18:00,1.01,35.55,64.6,34.92,19.16,4.98,20.7,73.0,1018.5,10.5,297.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 19:00,1.01,27.8,53.55,24.35,12.27,6.54,20.0,76.0,1018.4,9.7,309.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 20:00,0.85,17.43,52.54,18.51,12.52,2.55,18.7,86.0,1019.0,8.2,322.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 21:00,0.95,24.22,58.43,22.23,10.61,7.08,17.9,90.0,1019.8,7.9,336.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 22:00,0.41,13.89,54.27,7.35,4.58,0.62,17.6,91.0,1020.4,7.0,339.0,0.0,True,2025,9,risco_incendio_baixo
Porto,07/09/25 23:00,0.31,14.99,45.7,11.62,5.96,4.34,17.1,92.0,1020.3,5.6,333.0,0.0,True,2025,9,risco_incendio_baixo
Porto,08/09/25 00:00,0.68,23.49,52.54,16.24,10.52,3.38,16.6,93.0,1020.4,4.5,331.0,0.0,True,2025,9,risco_incendio_baixo
Porto,08/09/25 01:00,0.54,17.49,70.03,14.88,10.29,3.72,16.3,92.0,1020.3,4.2,340.0,0.0,True,2025,9,risco_incendio_baixo
Porto,08/09/25 02:00,0.45,20.93,74.25,20.16,7.45,4.74,16.0,91.0,1020.1,4.2,340.0,0.0,True,2025,9,risco_incendio_baixo
Porto,08/09/25 03:00,0.43,27.01,61.83,13.58,3.14,4.22,15.6,88.0,1020.1,4.6,342.0,0.0,True,2025,9,risco_incendio_baixo
Porto,08/09/25 04:00,0.63,18.78,67.92,11.13,9.8,2.68,14.9,86.0,1020.3,4.4,351.0,0.0,True,2025,9,risco_incendio_baixo
Porto,08/09/25 05:00,0.43,19.15,80.16,16.93,11.38,3.57,14.6,86.0,1020.3,4.0,355.0,0.0,True,2025,9,risco_incendio_baixo
Porto,08/09/25 06:00,0.45,15.76,58.11,13.44,6.08,2.0,14.2,86.0,1020.1,3.2,360.0,0.0,True,2025,9,risco_incendio_baixo
Porto,08/09/25 07:00,1.75,45.33,80.08,30.17,22.67,10.43,13.4,90.0,1020.3,3.4,18.0,0.0,True,2025,9,risco_incendio_baixo
Porto,08/09/25 08:00,1.49,48.37,75.85,43.01,20.43,11.85,13.6,90.0,1020.5,3.4,18.0,0.0,True,2025,9,risco_incendio_baixo
Porto,08/09/25 09:00,1.45,61.93,63.16,29.36,23.57,9.05,15.2,81.0,1020.8,4.7,360.0,0.0,True,2025,9,risco_incendio_baixo
Porto,08/09/25 10:00,1.3,29.54,77.57,29.87,13.77,6.76,17.5,71.0,1021.5,9.7,356.0,0.0,True,2025,9,risco_incendio_baixo
Porto,08/09/25 11:00,1.29,19.04,75.05,28.42,18.24,4.46,19.1,64.0,1021.5,12.0,344.0,0.0,True,2025,9,condicoes_seguras
Porto,08/09/25 12:00,1.12,53.92,67.24,18.28,8.61,5.45,20.5,57.0,1021.3,14.8,342.0,0.0,True,2025,9,condicoes_seguras
Porto,08/09/25 13:00,0.78,32.04,83.26,25.61,12.47,5.09,21.7,46.0,1020.2,15.6,341.0,0.0,True,2025,9,risco_incendio_moderado
Porto,08/09/25 14:00,1.38,34.47,102.25,25.43,16.35,8.5,22.1,46.0,1020.1,17.2,334.0,0.0,True,2025,9,risco_incendio_moderado
Porto,08/09/25 15:00,1.11,46.77,106.09,19.71,15.97,6.51,21.7,54.0,1020.1,20.0,322.0,0.0,True,2025,9,condicoes_seguras
Porto,08/09/25 16:00,1.0,40.99,84.9,27.09,15.54,4.18,21.2,57.0,1020.1,21.9,324.0,0.0,True,2025,9,propagacao_rapida
Porto,08/09/25 17:00,1.54,44.42,89.79,34.48,23.55,10.56,20.5,56.0,1020.0,21.9,327.0,0.0,True,2025,9,propagacao_rapida
Porto,08/09/25 18:00,1.72,35.79,51.63,42.99,27.65,9.65,19.6,59.0,1019.7,20.3,327.0,0.0,True,2025,9,propagacao_rapida
Porto,08/09/25 19:00,1.76,48.83,74.91,37.85,25.39,8.72,18.7,63.0,1020.2,18.9,329.0,0.0,True,2025,9,condicoes_seguras
Porto,08/09/25 20:00,1.01,25.5,61.74,21.05,14.47,5.74,17.4,69.0,1020.2,17.1,332.0,0.0,True,2025,9,condicoes_seguras
Porto,08/09/25 21:00,0.96,30.92,77.59,22.84,7.27,6.06,16.7,73.0,1020.7,15.9,335.0,0.0,True,2025,9,risco_incendio_baixo
Porto,08/09/25 22:00,0.46,15.32,41.25,13.93,12.05,2.72,16.1,73.0,1021.0,14.8,337.0,0.0,True,2025,9,risco_incendio_baixo
Porto,08/09/25 23:00,0.44,25.72,72.83,6.69,13.02,3.44,15.6,77.0,1021.2,12.3,339.0,0.0,True,2025,9,risco_incendio_baixo
Porto,09/09/25 00:00,0.59,12.4,51.42,17.99,7.22,2.74,15.3,80.0,1021.3,9.8,343.0,0.0,True,2025,9,risco_incendio_baixo
Porto,09/09/25 01:00,0.65,11.1,73.77,16.85,9.34,4.09,14.6,81.0,1020.9,7.7,349.0,0.0,True,2025,9,risco_incendio_baixo
Porto,09/09/25 02:00,0.76,20.34,59.05,12.83,9.79,2.28,14.2,82.0,1020.9,6.6,351.0,0.0,True,2025,9,risco_incendio_baixo
Porto,09/09/25 03:00,0.41,12.93,64.7,15.36,11.38,3.81,13.8,80.0,1020.8,5.4,352.0,0.0,True,2025,9,risco_incendio_baixo
Porto,09/09/25 04:00,0.56,14.52,52.59,13.56,12.0,3.29,13.3,83.0,1020.8,4.3,5.0,0.0,True,2025,9,risco_incendio_baixo
Porto,09/09/25 05:00,0.86,22.31,77.69,16.95,4.64,2.76,13.0,81.0,1020.8,3.8,17.0,0.0,True,2025,9,risco_incendio_baixo
Porto,09/09/25 06:00,0.59,20.51,57.28,9.0,10.03,2.84,12.7,78.0,1020.6,3.1,21.0,0.0,True,2025,9,risco_incendio_baixo
Porto,09/09/25 07:00,1.3,37.19,95.24,27.36,25.02,8.78,12.2,80.0,1020.8,3.1,54.0,0.0,True,2025,9,risco_incendio_baixo
Porto,09/09/25 08:00,1.68,41.47,82.42,33.02,25.42,9.72,12.0,82.0,1021.0,2.9,83.0,0.0,True,2025,9,risco_incendio_baixo
Porto,09/09/25 09:00,1.54,26.45,63.8,27.59,22.82,7.73,14.0,79.0,1021.1,2.5,90.0,0.0,True,2025,9,risco_incendio_baixo
Porto,09/09/25 10:00,1.1,30.36,64.99,20.62,17.37,6.16,16.3,65.0,1021.6,4.0,5.0,0.0,True,2025,9,condicoes_seguras
Porto,09/09/25 11:00,0.94,32.63,73.82,21.44,22.72,6.48,18.5,55.0,1021.7,8.6,338.0,0.0,True,2025,9,condicoes_seguras
Porto,09/09/25 12:00,1.04,33.2,97.11,35.74,15.27,5.12,19.7,54.0,1021.3,10.4,326.0,0.0,True,2025,9,condicoes_seguras
Porto,09/09/25 13:00,1.19,26.01,77.34,24.03,9.93,8.06,20.2,54.0,1021.3,12.5,303.0,0.0,True,2025,9,condicoes_seguras
Porto,09/09/25 14:00,1.23,27.01,74.5,29.04,10.84,7.22,20.4,58.0,1021.3,12.2,298.0,0.0,True,2025,9,condicoes_seguras
Porto,09/09/25 15:00,1.52,33.45,72.99,36.94,15.47,5.53,20.3,60.0,1020.8,12.2,289.0,0.0,True,2025,9,condicoes_seguras
Porto,09/09/25 16:00,0.81,39.87,71.69,27.68,21.35,6.18,20.0,66.0,1020.5,9.8,276.0,0.0,True,2025,9,condicoes_seguras
Porto,09/09/25 17:00,1.86,49.72,66.19,49.11,31.43,9.01,18.8,73.0,1019.9,8.2,255.0,0.0,True,2025,9,risco_incendio_baixo
Porto,09/09/25 18:00,1.5,57.12,85.11,40.82,22.58,8.95,18.4,76.0,1019.7,6.4,218.0,0.0,True,2025,9,risco_incendio_baixo
Porto,09/09/25 19:00,1.55,52.46,57.76,43.96,21.25,8.63,17.8,83.0,1019.6,7.4,194.0,0.0,True,2025,9,risco_incendio_baixo
Porto,09/09/25 20:00,1.17,26.84,59.81,19.38,11.36,4.03,17.5,85.0,1019.3,8.0,190.0,0.1,True,2025,9,risco_incendio_baixo
Porto,09/09/25 21:00,1.13,39.53,94.5,24.47,14.92,5.79,17.4,88.0,1019.6,7.6,183.0,0.1,True,2025,9,risco_incendio_baixo
Porto,09/09/25 22:00,0.64,19.56,59.28,18.4,12.14,2.39,17.3,95.0,1019.6,7.9,196.0,0.5,True,2025,9,risco_incendio_baixo
Porto,09/09/25 23:00,0.61,20.88,64.65,15.01,9.58,4.97,17.4,97.0,1019.3,5.0,210.0,0.3,True,2025,9,risco_incendio_baixo
Porto,10/09/25 00:00,0.51,12.07,78.15,12.51,9.04,3.67,17.4,99.0,1019.2,2.8,220.0,0.2,True,2025,9,risco_incendio_baixo
Porto,10/09/25 01:00,0.45,25.55,61.53,14.07,6.27,5.71,17.3,100.0,1019.2,3.1,249.0,0.2,True,2025,9,risco_incendio_baixo
